,Date,Open,High,Low,Close,Adj Close,Volume,headlines
35,24-02-2010,15.04,15.33,14.95,15.2,14.248926,1182000,"Goldman Sachs minted most toxic CDOs When a congressional panel convened a hearing on the government rescue of American International Group Inc in January, the public ...ECBs decline 15.3% in January Foreign currency loans by the Indian companies declined 15.3 per cent to $1.32 billion (Rs 6,100 crore) in January 2010 from ...PremjiInvest to invest Rs 200 cr in Manipal Universal Learning Manipal Universal Learning, the corporate education arm of the Manipal Group, has raised Rs 200 crore from the private equity ...SBI revives village adoption scheme A village adoption scheme was introduced by the banks in 1960s in India with a view to enhancing their visibility besides ...Govt finalises nine bank chiefs At least a dozen executive directors have also been shortlisted.Bankers take on Pranab: Relaxed style, fast-track decisions These days bankers no longer perform the ritual of visiting the Capital with their quarterly performance files. And, they hardly ...Reluctant lenders hinder Foreign debt option Large companies may be tempted to borrow abroad to cut their borrowing costs, which could go up once banks come up with new base ...Life insurers report poor business in January Thanks to the cap on overall charges on unit-linked insurance plans (Ulips), which was effective from the beginning of this year, ...New logo, watermark to make cheque safer: RBI Cheques will have more security features like water marks and invisible logo with the Reserve Bank of India (RBI) deciding to ask ...Stimulus helped economy withstand slowdown, says FM Finance Minister Pranab Mukherjee today said the fiscal stimulus greatly helped the economy withstand the impact of the slowdown ...Indian banks exposure limited to Dubai World: RBI Gov Exposure of Indian banks to crisis-hit Dubai World is in the range of $275-300 million and it will not have any material impact ...SBI needs to raise Rs 40,000 cr in five years, says Bhatt Indias premier bank, State Bank of India (SBI), needs to raise around Rs 40,000 crore of capital over the next five-years and ...Axis Bank launches mobile payment solution Axis Bank announced the launch of mobile payment solution using its debit cards. The company claims that it is the first bank to ...SBI eyes significant stake in Tata Motors Fin State Bank of India (SBI) is eyeing a significant stake in Tata Motors Finance, a top bank official said.H N Sinor to join Amfi as CEO Association of Mutual Funds in India (Amfi) has created a post of chief executive officer and has appointed H N Sinor to this ...Wall Street bonuses surge 17% in 09 The bonuses doled out by Wall Street firms shot up 17 per cent in 2009, while entities such as Goldman Sachs and Morgan Stanley ...SBI to earmark 70% capex for technology: Bhatt The countrys largest lender, State Bank of India (SBI), today said it would set aside about 60-70 per cent of its annual capex ...HSBC may scrap pay hike of its CEO: report Global banking major HSBC is expected to scrap the 36-per cent pay hike to its Chief Executive Michael Geoghegan due to ..."
36,25-02-2010,14.71,14.89,14.5,14.85,13.920826000000002,1169100,"PE, M&A activity revives with economic outlook Value of deals jumps 303% in January 2010 over January last year.Credit growth keeps pace with economy Keeping with the improvement in economic growth, the outstanding bank credit in the 15 days up to February 12 rose by Rs 22,596 ...Bonds decline on reports govt borrowing may increase India will borrow a record Rs 4.6 lakh crore ($99.3 billion) in the next financial year as debt payments double.With cap on charges, ULPs replace low-ticket Ulips Life insurance companies are pushing universal life polices (ULP) to fill the gap created by the retreat of small-ticket ...SBI eyes big stake in Tata Motors Finance The country’s largest lender, State Bank of India (SBI), is looking to acquire a significant stake in Tata Motors Finance ...SBI mulls rights issue in 2010-11 State Bank of India (SBI) may go for a rights issue in the next financial and will start discussions with the government after ...Credit card issuers back in business Credit card issuers are no longer in the midst of a recession and are wooing new customers with eye-popping offers: Save up to 25 ...New India moots cheapest health insurance policy The insurer is hoping to keep the price of the policy low by restricting the choice of hospitals, and covering only major ...Rupee depreciates by 4 paise at 46.32/$ in early trade The rupee depreciated by 4 paise against the dollar in early trade today following the US currencys gains overseas.FM to consider tax relief plea of urban cooperative bankers Finance Minister Pranab Mukherjee has promised a delegation of urban cooperative bankers that their demand for some relief from ...Indian stock market aligning with global bourses: Survey Domestic equity markets are fast integrating themselves with the major global peers, a trend that helped in larger capital ...Turnover rises marginally in volatile stock market in 09 Total trading volume at the countrys two leading bourses, the Bombay Stock Exchange (BSE) and the National Stock Exchange (NSE), ...FIIs back on track; invest Rs 87,987 cr in 09: Survey After a lull in 2008, Indian equities once again became the favourite bet for foreign funds, who pumped in nearly Rs 88,000 crore ...MFs see turnaround in 09; mobilise Rs 1.43 lakh cr: Eco Survey Mutual funds (MFs) saw a turnaround in 2009 with net resources mobilised rising to Rs 1.43 lakh crore compared to withdrawals in ...Govt accepts 13th Finance Commission proposals The government today said it has accepted recommendations of the 13th Finance Commission, which called for greater share of ...Citi ropes in Allen as HR head of Australia, NZ ops Citigroup today said it has appointed Joanne Allen as Head of Human Resources (HR) for its Australia and New Zealand operations.After HDFC Bank, now ICICI hikes deposit rates Signalling hardening of interest rates in the industry, Indias largest private sector lender, ICICI Bank today hiked its deposit ...Citigroups India equities Head quits Global financial services major Citigroups India equities Head, Nikhil Nagle has resigned from his position.RBS Q4 loss shrinks to 765 mn pounds The Royal Bank of Scotland (RBS), in which the UK government owns majority stake, saw its loss narrowing down to 765 million ...RBI penalises Bank of Rajasthan for norms violation The Reserve Bank of India (RBI) imposed a penalty of Rs 25 lakh on Bank of Rajasthan for violating norms related to acquisition ..."
37,26-02-2010,15.65,16.290001,15.5,16.18,15.167607,1824000,"Bank of Rajasthan fined for violating norms RBI faults bank on KYC, anti-money laundering counts.Hero Honda takes Rs 8 crore cover for hockey world cup Title sponsor Hero Honda is leaving no room for losses from the Hockey World Cup.RBS slashes exposure to India by a third As part of its recast, the bank has divided its global businesses into a core group, which the bank plans to retain and the ...P J Nayak is BS Banker of the Year P J Nayak, former chairman and CEO of Axis Bank, is the Business Standard Banker of the Year for 2009. Nayak was the unanimous ...ICICI raises deposit rates The country’s largest private sector lender, ICICI Bank, today raised deposit rates by 25-50 basis points (bps), a week ...Rupee gains 9 paise at 46.31/$ in early trade The rupee appreciated against the dollar by 9 paise to 46.31 in early trade today, tracking other firming Asian currencies."
38,01-03-2010,16.200001,16.700001,16.200001,16.700001,15.655069000000001,2057300,"Tatas may have to buy out AIG in insurance JV The Tatas will have to either buy out the 26 per cent stake in its life insurance joint venture or rope in another partner if ...RBI draft guidelines on private sector bank CEOs salary package soon The Reserve Bank of India (RBI) is likely to announce its draft guidelines on the compensation packages of private sector bank ...Inflation to be the trigger for bonds With mixed signals coming from the Union Budget, traders expect inflation to be the main trigger for the bond markets, going ...ICICI largest recruiter over the weekend at IIM-A ICICI Bank was the largest recruiter at the Indian Institute of Management, Ahmedabad (IIM-A) final placements’ third ..."
39,02-03-2010,17.33,17.75,17.190001000000002,17.5,16.405014,2853700,"Nabard to provide Credit Plus services The National Bank for Agriculture and Rural Development (Nabard) is seriously mulling a proposal to provide Credit Plus services ...Bernanke makes 2-year treasury notes sweetest spot Past may be no prologue for Treasury investors when Federal Reserve policy makers begin to withdraw their unprecedented monetary ...RBI holds outreach programmes in Kerala The regional office of Reserve Bank of India (RBI) at Thiruvananthapuram conducted special outreach programmes in 11 villages of ...Union Budget gives relief to non-life insurers The government’s decision to roll back tax on unrealised gains on the investment income of non-life insurers has brought ...CM asks officials to stick to metro deadline Chief minister K Rosaiah on Monday asked officials to ensure that the Hyderabad metro rail project meets the deadline.RBI data may dash Pranas hopes on bank reach Finance Minister Pranab Mukherjee wants to extend the geographic coverage of banks and told the Lok Sabha during his Budget ...Prudential snaps up AIGs Asian unit for $35.5 bn To restructure its sagging business and repay its $182.3-billion bailout, the once global insurance leader American International ...Tatas may have to buy out AIG in insurance joint venture The Tatas will have to either buy out the 26 per cent stake in its life insurance joint venture or rope in another partner if ...Tatas studying AIG Asia sale to Prudential The Tata Group today said it is studying the decision of its insurance partner American Insurance Group (AIG) to sell the Asian ...RBI asks banks to tap IT to reach out to rural areas The Reserve Bank of India (RBI) today asked lead banks, which plan and formulate credit plans at district levels, to focus on ...HSBC India 2009 net declines 44% to $374 mn Global banking major HSBCs India operations reported a massive 44 per cent decline in net profit at $374 million in 2009, due to ...RBI may hike repo, reverse repo by April: Deutsche Bank The Reserve Bank of India (RBI) is likely to increase its short-term interest rates by April as part of its strategy of exiting ..."
40,03-03-2010,17.379998999999998,17.639999,17.26,17.639999,16.536253,3368000,"Irda to plug loopholes in Ulip fee rules The Insurance Regulatory and Development Authority (Irda) is trying to crack down on violations of norms regarding overall ...Govt identifies dozen bank EDs Twelve candidates have been identified for the job of executive directors in state-run banks.UCO Bank may opt for QIP instead of follow-on offer Public sector UCO Bank might raise funds through a qualified institutional placement (QIP) instead of the proposed follow-on ...Officers go to court over IDBI move on variable pay, new service rules The All India IDBI Officers Association has filed a writ petition before the Bombay High Court challenging the bank’s ...Tatas to buy AIGs stake in life insurance unit A day after Prudential bought out AIG’s Asia arm, AIA, top executives of both AIG and Tata AIG met the Insurance Regulatory ...IIFCL may lend $500-mn reserves India Infrastructure Finance Co Ltd (IIFCL), a state-run entity that extends loans at preferential rates, may use $500 million ...AIGs $35.5-bn sale reduces taxpayer wrath on insurer American International Group Inc’s biggest asset sale since the insurer’s 2008 government bailout reduces pressure on ...AIGs plane unit ILFC pursues sale of $3.5 bn in aircraft American International Group Inc’s plane-leasing business is pursuing the potential sale of aircraft for around $3.5 ...Banks raise pay as UK efforts to cut bonuses fail Chancellor of the Exchequer Alistair Darling urged pay restraint and moderation from UK banks, and still they raisedDeutsche Bank expects Sensex at 22,000 by year end Deutsche Bank has forecast that the key domestic equity index of the Bombay Stock Exchange, Sensex, might touch the 22,000-mark ...Bond yields inch towards 8% Advance tax, inflation, RBI moves weigh on market.Goldman likely wrong on rate call: Montek Goldman Sachs Group Inc analysts are likely to be proven wrong on forecasting 3 percentage points of interest-rate increases in ...Credit offtake to pick up from next fiscal: ICICI The countrys largest private sector lender, ICICI Bank, today said it expects credit offtake to pick up from the next fiscal.StanChart India profit crosses $1-bn The British banking major Standard Chartered today said the profit from its Indian operations grew to $1.06 billion (around Rs ...Prudential says ties with ICICI strong UK-based financial services company Prudential Plc, which has a life insurance joint venture with ICICI, today said its ...Ulips row: Life insurers reply to Sebi notice Some of the major life insurance companies have replied to the market regulator Sebis show-cause notice issued to them on the ..."
41,04-03-2010,17.620001000000002,17.860001,17.549999,17.780001000000002,16.667496,2009000,"Panel moots more disclosures by rating agencies Credit rating agencies must disclose details of revenues, especially those that involve conflict of interest such as fees ...PE troubles in family biz When the promotor family of retail chain Nilgiris dragged the private equity (PE) investor, Actis, to the Company Law Board ...Nabard sanctions 6 tribal development projects in West Bengal The National Bank for Agriculture and Rural Development (Nabard) has sanctioned six tribal development programmes in West Bengal ...Aegon Religare eyes Rs 240 cr premium Aegon Religare Life Insurance (ARLI), a joint venture of the Netherlands-based Aegon and India’s Religare Enterprises ...SBI plans to scale up staff intake Raising target from 11,000 to 25,000 will take care of retirements and positions at new branches.Stanchart India operating profit up 19% Excluding proceeds from the sale of the bank’s mutual fund recognised in the 2008 results, the growth in operating profit ...StanChart plans IDR issue by June In what would be the first instance of equity-raising in India by an overseas-listed company, UK-based Standard Chartered Plc. ...GIC plans to tighten re-insurance norms In order to restrict the undisclosed exposure of non-life insurers, General Insurance Corporation of India (GIC), the national ...Rupee gains 5 paise to 45.77/$ in early trade The rupee appreciated by five paise to 45.77 a dollar in the early trade today in line with other rising Asian currencies amid ...Bankers to meet RBI on base rate tomorrow With the April 1 deadline to migrate to the base rate model fast approaching, bank chiefs are likely to raise concerns about the ...GST rate likely to be over 12%: FinMin The Finance Ministry today said that the proposed Goods and Services Tax rate is likely to be higher than 12 per cent, which was ...Private lenders hike auto loan rates, end teasers Countrys two leading private lenders ICICI Bank and HDFC Bank today raised lending rates for auto loans, in a clear signal that ..."
42,05-03-2010,17.91,18.65,17.610001,18.559998999999998,17.398687,3037200,"Banks to seek more time to shift to base rate RBI, bankers to meet on Thursday to discuss implementation of new regime.Australias ANZ to re-enter India after 10 years Ten years after it quit, Australia and New Zealand Banking Group (ANZ) on Thursday announced that it has received in-prinicple ...Insurance Bill hits opposition wall Serious political differences and time constraints will prevent the Manmohan Singh government from passing the contentious ...Auto, home loans turn expensive Private sector banks raise rates by 25-50 bps.Deutsche Bank to double assets managed for rich Indian expats Deutsche Bank AG, Germany’s biggest bank, plans to double the assets it manages for wealthy Indians living overseas to $10 ...Warburg Pincus MD quits Rajesh Khanna, managing director for Warburg Pincus India, has quit the firm.Rupee up 4 paise to 45.77/$ in early trade The rupee gained 4 paise against the dollar in the early trade today in line with other firming Asian currencies amid continued ...VCs optimistic about rise in investments in 2010 The venture capital (VC) industry is optimistic about renewed investments this year, with focus shifting primarily to the green ...BoM expects Rs 1,800 cr fund infusion from Govt State-owned Bank of Maharashtra hopes to get from the government around Rs 1,800 crore, which would help the lender augment its ...RBI defers base rate implementation by 3 months Banks will now implement base rate system from July 1, 2010, RBI Deputy Governor Usha Thorat said here.PNB gets RBI nod for Australian office Punjab National Bank (PNB) today said it has received approval from the Reserve Bank of India (RBI) to open representative office ..."
43,08-03-2010,17.549999,18.030001000000002,17.32,18.0,16.873726,4924200,"SBI faces Rs 700 crore hit on bond portfolio State Bank of India (SBI), the country’s largest lender, is expecting a mark-to-market (MTM) loss of Rs 500-700 crore ...LIC may seek bank licence State-owned Life Insurance Corporation of India (LIC) is likely to seek a licence to float a bank when the Reserve Bank of India ...LIC aims 20% growth in investment Public sector insurer Life Insurance Corporation of India (LIC) expects about 18 per cent growth in premium income, and 20 per ...Study finds gap in companies expectations & newly hired MBAs skills According to a study by Higher Education Forum (BEF) there are gaps that exist between the expectations of the employers and ...Gaurav Gupta appointed Macquarie Capital Advisors India Head Macquarie Capital today announced the appointment of Gaurav Gupta as Head of India for Macquarie Capital Advisors."
44,09-03-2010,17.610001,18.639999,17.6,18.459999,17.304945,2646400,"MetLife to buy AIGs Alico unit for $15.5 bn To pay $6.8 bn in cash and $8.7 billion in equity securities.Weather-Based Crop Insurance Scheme hits roadblock in HRY The pilot ‘Weather Based Crop Insurance Scheme’ (WBCIS), which is aimed to insure wheat farmers in Haryana against ...Government tables SBI Bill in Lok Sabha The government today introduced the State Bank of India (Amendment) Bill in Parliament to give SBI more leeway to raise capital ...Consumers step up vigil to combat card fraud: Survey A study by Visa, a global payment technology company, found out that Indian consumers adopt safe payment practices such as ...Banks seek freedom to fix base rate in first Year Still confused over parameters to set the rate.Time not ripe for decontrol of lending rates: RBI A complete decontrol of lending rates was not possible currently, but it might be possible when the country achieved double-digit ...Deloitte to conduct special audit of Bank of Rajashan The Reserve Bank of India (RBI) has tightened its grip on the working of Bank of Rajasthan (BoR) further by appointing two ...RBI to study global cues for bank licences The Reserve bank of India (RBI) would work with all stakeholders and study global experience in formulating guidelines for new ...Axis Bank moves to spin off PE arm Private sector Axis Bank had initiated talks with investors to spin off its private equity (PE) business as a separate entity, ...10-yr benchmark yield crosses 8% For the first time in 17 months, the yield on the benchmark 10-year government paper crossed the 8 per cent mark on Monday, ...Zero fees to end as govt tightens PSU sell-off rules India plans to accelerate sales of state assets to about one a month and tighten requirements for investment banks competing to ...Rupee gains on recovery outlook The rupee advanced to the strongest level in almost eight weeks on speculation that accelerating economic growth will attract ...Rupee eases by 3 paise to 45.55/$ in early trade The rupee eased by 3 paise against the dollar in early trade today after a six-day rally on fresh capital outflows by foreign ...BSE launches Sensex mobile streamer The countrys premier bourse, Bombay Stock Exchange (BSE), today launched its Sensex mobile streamer, a platform that would allow ...Mirae Asset appoints Gurpreet Singh as National Sales Head Mirae Asset Global Investments (India) has appointed Gurpreet Singh as its National Sales Head.Tayals not promoters of BoR, says CEO Seeking to distance itself from a controversy over Tayal Groups shareholding in it, Bank of Rajasthan (BoR) today said the ...ICICI sells property in central Mumbai As part of its efforts to rationalise costs and divest non-core assets, ICICI Bank has sold a property located at Prabhadevi in ..."
45,10-03-2010,18.41,18.790001,18.379998999999998,18.59,17.426810999999997,2400000,"RBI to amend rules to control NBFCs turning LLPs The Reserve Bank of India (RBI) plans to amend its rules to pre-empt non banking finance companies (NBFCs) from misusing the ...Govt likely to infuse Rs 9,500 crore in banks in Q1: Banking secy In the Union Budget last month, the government had proposed to infuse Rs 16,500 crore into public sector banks to help them ...Religare seeks i-banking and broking licence in New York, Dubai Plans to apply for these in Singapore and Hong Kong, too.Banks in Punjab to adopt blocks to save farmers from moneylenders Considering the slow progress of ‘Debt Swap Scheme’, the banks in Punjab have decided to adopt a block in each ...Liquidity may come under strain Tax payment, bank credit, NMDC issue to suck out cash over next three weeks.Public sector insurers to rationalise TPAs The four public sector general insurance companies — New India Assurance, National, United India and Oriental Insurance ...IDBI Bank to raise $300 mn through MTN IDBI Bank hoped to raise $250-300 million (Rs 1,680 crore)through a medium-term note (MTN) programme, but would wait until market ...Bonds advance as 17-month high yields attract investors Ten-year bonds rose for the first time in three days, as yields at the highest in 17 months lured buyers.MCX, NCDEX, ICEX revise trade timings for non-agri commodities Commodity exchanges MCX, NCDEX and ICEX have reduced trade timings by 25 minutes for non-agricultural commodities to align with ...SBI prefers rights issue to raise capital: Bhatt The countrys largest lender, State Bank of India (SBI), would prefer a rights issue to raise funds for business growth rather ...Aegon Religare to double headcount next fiscal Aegon Religare Life Insurance, a joint venture of the Netherlands-based Aegon and Indias Religare Enterprises, plans to double ...Aegon Religare to double headcount next fiscal Aegon Religare Life Insurance, a joint venture of the Netherlands-based Aegon and Indias Religare Enterprises, plans to double ...Banks credit growth up by 15.5% Credit growth of banks rose by 15.5 per cent at Rs 31.78 lakh crore for the fortnight ended February 26, raising expectations ...Standard Life plans to up stake in HDFC joint venture British insurer Standard Life Plc today said it will look at increasing stake in the Indian insurance joint venture with HDFC and ...Base rate to bring in transparency in loan pricing: RBI The Reserve Bank of India (RBI) today said the proposed new base rate, which will replace the benchmark prime lending rate (PLR) ..."
46,11-03-2010,18.41,18.41,17.99,18.24,17.098713,1891300,"Rupee extends gains The rupee strengthened for the seventh time in eight days after foreigners increased holdings of local stocks to a record this ...Credit flow rises on year-end rush With lenders pushing for loans to meet their annual targets, bank credit flows increased by Rs 37,465 crore during the second ...Buyout firms cant spend $503 bn as fund deadlines loom Buyout funds sitting on half a trillion dollars committed by investors may need more than a decade to put the money to work if ...PEs stay invested in IT firms despite public offers After real estate, private equity (PE) and venture capital (VC) players are holding on to their investments in information ...MFIs network for self-regulation As many as 31 microfinance institutions (MFIs), including the top 10 in the country, have come together to set up Microfinance ...Avishkaar plans MFI fund Avishkaar Venture Capital, a micro-finance industry (MFI)-focused venture capital (VC) fund, is planning to hit the market with a ...SBI prefers rights issue over govt stake dilution: Bhatt Bank to decide on special home loan scheme by month-end.SBI gets Chinese nod to lend in yuan The State Bank of India (SBI) has got the permission from the Chinese authorities to lend in the local currency, the ...Opus bags $10-mn SBI deal to upgrade ATMs The countrys largest lender State Bank of India (SBI) today signed a $10-million (around Rs 46 crore) deal with the city-based ..."
47,12-03-2010,18.290001,18.32,18.15,18.18,17.042465,878700,"Bonus season over, job churn begins at i-banks Stuart Gulliver, head of HSBC’s global investment banking business, is planning to give away the £9 million bonus he ...Uttarakhand gets Rs 20,308 cr from 13th Finance Commission The state had sought Rs 40,000 crore from the commission. Top officials here are of the view that if the allocated funds are ...RBI keen to partner state for financial education programme The Reserve Bank of India (RBI), which has kicked off its programme on financial education among school and college students in ...Idea of European Monetary Fund gains traction The ongoing Greek debt crisis has rent fissures in the European Union (EU) and exposed the weakness of what was until recently ...BoR withdraws move to induct Tayal as director The controversy over its founder promoter P K Tayal, who was banned by market regulator Sebi from the securities market for false ...Anil Ambani fund to double investments Anil Ambani’s venture fund plans to invest in areas including clean technologies as it doubles investments over the next ...Government borrowings not a huge challenge: Gokarn The Reserve Bank of India (RBI) doesn’t expect managing next year’s record government borrowings to be a ...BoI raises deposit rates by 75-150 bps Public-sector lender Bank of India (BOI) has increased interest rates on big-ticket (wholesale and bulk) deposits by 75-150 basis ...FinMin worried as yields rise even before FY11 borrowings begin The Ministry of Finance is perplexed that bond yields have surged, although the government has earmarked, what it believes, a ...Yields near 17-month high on inflation risk The 10-year bonds were little changed, with yields near a 17-month high, on concern investors will pare their holdings as ...No-frills savings accounts to handle around Rs 1 lakh crore, says RBI The Reserve Bank of India’s (RBI’s) no-frills savings accounts initiative is likely to handle around Rs 1 lakh crore ...Bank consortium to fund Technopark III Thiruvananthapuram-based Technopark has tied up with a consortium of four banks - Indian Bank, Catholic Syrian Bank (CSB), ...SBI targets  1,000 branches in Chandigarh circle State-owned bank State Bank of India (SBI) plans to reach 1,000 branches in the Chandigarh circle next financial year.UPDATE: Rupee gains 17 paise vs $ The Indian rupee appreciated by 17 paise to 45.44 dollar in the early trade today in line with other firming Asian currencies ...RBI buys $10-bn worth IMF notes The Reserve Bank of India (RBI) has entered into an agreement buy up to $10 billion (over Rs 45,000 crore) worth notes from the ...Forex reserves marginally up at $278.4 bn Countrys foreign exchange reserves jumped marginally to $278.431 billion for the week ended March 5 from $278.357 billion in the ..."
48,15-03-2010,18.219998999999998,18.41,18.0,18.16,17.023716,916800,"Stalement in RBI, competition panel talks over bank M&As Banking regulator Reserve Bank of India’s (RBI) attempts to keep anti-competitive practices watchdog Competition Commission ...Wen rebuffs yuan calls, is worried about dollar Chinese Premier Wen Jiabao rebuffed calls for the yuan to appreciate and sought assurances that the US will protect the value of ...Ganjam to be total banking district by March 2011 After achieving the distinction of having 100 per cent financial inclusion through opening of savings accounts, Ganjam district ...Surplus liquidity in Indian market: Allahabad Bank CMD There is surplus liquidity in the Indian market and the trend will continue in the near future. “The reverse repo levels ...SBI may mobilise Rs 1,000 crore for General Insurance State Bank of India (SBI), the largest public sector bank of the country, plans to invest Rs 500 crore-Rs 1,000 crore in the ...Rupee falls by 13 paise against dollar in early trade The Indian rupee depreciated by 13 paise against the dollar in early trade today, following gains in the US currency against its ...BofA seeks to expand in China Financial services firm Bank of America (BofA) is planning to seek approval from China to expand its operations in the ...Yes Bank pays Rs 73 cr advance tax Private sector bank, Yes Bank, has paid an advance tax of Rs 73-crore for FY 10, up 48.98 per cent over last years figure.BofA may infuse capital into Indian ops Bank of America (BofA) today said it is likely to infuse capital into Indian operations in the next few months to boost its ...UBS pays $65 mn to exec board members Banking major UBS shelled out a total compensation of 68.71 million Swiss francs (nearly $65 million) to its executive board ...NPAs to rise at a lower pace than before: Crisil Rating agency Crisil today said the pace of rise in banks non-performing assets (NPAs) is likely to slow down in months ahead as ...United Bank of India to list on March 18 The equity shares of United Bank of India shall be listed and admitted to dealings on the exchange with effect from March 18, the ..."
49,16-03-2010,18.209999,18.59,18.18,18.5,17.342443,756000,"Bengal finances in poor state, says RBI report West Bengal has fared poorly in most parameters in state-wise comparison of finances by the Reserve Bank of India, even though ...Fire, health insurance  likely to become dearer After hitting the bottom in the first six months of 2009, rates of most non-life insurance products increased during the second ...Irda, Sebi look to resolve Ulip row Market regulator the Securities & Exchange Board of India (Sebi) and the Insurance Regulatory & Development Authority ...Advance tax payment sucks out liquidity Banks on Monday parked Rs 4,230 crore through the Reserve Bank of India’s (RBI’s) reverse repo window as payment of ...4 Indian banks top Asia-Pacific in loan syndication “Amongst Asia-Pacific countries, Indian entities have been most active in raising funds mostly from infrastructure projects ...Avoid risk in financial inclusion aim, Gokarn tells banks Reserve Bank of India (RBI) Deputy Governor Subir Gokarn on Monday said it needs to be ensured that banks do not take ...RBI tells banks to disclose more informatiom on NPAs The Reserve bank of India (RBI) has asked banks to reveal more information on their market operations, including data related to ...NHB seeks tax sop for reverse mortage scheme The National Housing Bank (NHB) plans to request the finance ministry to exempt reverse mortgage enabled annuity schemes (RMLEA) ...Financial services, publishing to be focus areas for McGraw-Hill The McGraw-Hill Companies is looking to ramp up its presence in the Indian financial and publishing space to increase the share ...Central Bank to buy out partners in mortgage subsidiary by month-end Public sector Central Bank of India expects to complete the buyback of its mortgage finance subsidiary, Centbank Home Finance, by ...Grameena Bank lends a hand to ease power shortage The proposal was taken up in view of the problems faced by farmers because of repeated and prolonged power failures. The proposal ...SC stays CBI probe into derivatives scam SC had ordered a probe into mis-selling of contracts.GCC banks net down 8.5% to $14.4 bn in 09 Banks in the Gulf Cooperation Council (GCC) region saw their collective net profit dip by 8.56 per cent to $14.40 billion in ...RBS mulls 10 bn pound debt buyback program: FT Royal Bank of Scotland (RBS) is planning to restructure its balance sheet through a programme which may involve buying back of ...Barclays eyed UBS as merger target before Lehman buy Financial services major Barclays is understood to have preferred Swiss banking entity UBS for acquisition, a week before it ...RBI asks banks to give more info on NPAs The Reserve Bank of India (RBI) has asked banks to provide sector-wise details of their non-performing assets (NPAs) and ...SBI rights issue could happen by December Countrys largest lender, State Bank of India (SBI), is likely to hit the market with its rights issue by the year-end to mop up ...SBI, RIL among top advance tax payers State Bank of India (SBI) tops the list of the highest advance tax-payers while three other public sector entities -- LIC, IOC ...Religare to enter Japan; awaits regulatory nod Financial services firm Religare Enterprises today said it will set up its asset management, sales and distribution business in ..."
50,17-03-2010,18.629998999999998,18.780001000000002,18.5,18.77,17.595551,1073900,"Gujarat co-operative banks to link up with private, PSU bank ATMs Now its any time money for the about 80 lakh account holders of co-operative banks in Gujarat. In a bid to widen its ATM reach ...Banks commit over Rs 10,000 cr to Hindalco plant Hindalco Industries, India’s largest aluminium maker, has received a loan commitment of over Rs 10,000 crore from more than ...Private insurance firms have more death claims than LIC: FM Private sector insurance companies have more than three times the outstanding number of death claims on individual insurance ...Irda forms six panels to revamp rules Will get more powers after the Insurance Act is amended.Decline in CDS spreads may push up ECB volumes Receding fears about sovereign debt defaults in Greece, Spain and Portugal and a positive outlook on India’s economy have ...Hinduja makes $2-bn bid for  European bank The Hinduja group is looking to acquire KBL European Private Bankers, being sold by Belgium’s KBC.Banks try to clean books through settlements, NPA sales With the financial year coming to a close, commercial banks have hastened work on sprucing the health of balance sheets.Axis AMC looks to triple assets in India Axis Asset Management Co, backed by India’s third-largest non-state bank, plans to triple its assets over the next year as ...Deutsche Bank paid risk takers $3 bn in bonuses Deutsche Bank AG, Germany’s biggest bank, paid euro 2.2 billion ($3 billion) in bonuses last year to employees who can ...Dubai allows Hindujas to offer full range of banking services The Dubai Financial Services Authority (DFSA) has upgraded the Hinduja Banks licence, a move that will allow it to provide a ...Mirae Asset MF schemes now available on BSE Mirae Asset Global Investments (India), today said that it has tied-up with the Bombay Stock Exchange (BSE) to provide its ...Hartford Financial plans to repay bailout fund Financial services firm, the Hartford Financial Services Group, has said it will raise about $3.05 billion in securities to repay ...LIC to decide on entering banking: FinMin banking sector.IOB raises deposit rates by up to 50 bps On the heels of leading lenders raising the rates, the Chennai-based Indian Overseas Bank (IOB) today hikes its deposit rates by ..."
