,Open,Date,Close,Subjectivity,Polarity,Compound,Negative,Neutral,Positive,label,headlines
98,510.13937400000003,28-05-2010,513.457947,0.35004177109440265,0.021073517126148706,0.926,0.022,0.912,0.066,0,"Private player Axis Mutual Fund today said it is looking at raising up to Rs 1,000 crore from its recently launched, fixed ...Axis MF looks at raising Rs 1,000 cr from NFOStandard Chartered Plcs Rs 2,760-crore maiden Indian depository receipt (IDR) issue got a robust demand from investors on the ...StanChart IDRs get subscribed 2.2 times on final dayRatings agencies have seen huge growth in business due to the Reserve Bank of India’s (RBI’s) order for rating of ...Competition is squeezing our marginsThe promoters of Aegon Religare Life Insurance will infuse around Rs 450-470 crore capital into their joint venture in the ...Aegon Religare to get fresh capitalInternational Finance Corporation (IFC), part of the World Bank group, is considering an equity investment of up to $7.5 million ...IFC may take equity in NCMSLDespite a large pool of funds, India views sovereign wealth funds (SWFs) of many African countries like Nigeria, Libya, Botswana ...Indians wary of sovereign Africa funds, finds surveyBanks on the National Financial Switch (NFS), the largest ATM network in the country, will now have to pay a fee of 80 paise per ...NFS banks to pay 80 paise per ATM transactionUnable to find a senior Sikh banker to replace G S Vedi at Punjab & Sind Bank, the finance ministry has begun the search for ...Punjab & Sind Bank likely to get IAS headThe Prime Minister’s Office (PMO) has turned down a finance ministry proposal to allow bankers with less than two years of ...PMO rejects FinMin proposal on bank chief appointmentsThe bank will sign an MoU with the state on June 3, 2010, the inaugural day of the GIM.GIM: SyndBank to extend credit of Rs 6,000 crThe third day of bidding for Standard Chartered Plc’s Indian depository receipts (IDRs) saw less than two million bids ...StanC IDR subscribed 0.11 times on Day 3City Union Bank (CUB) is planning to raise around Rs 1,000 crore over the next three years through qualified institutional ...CUB to raise Rs 1,000 cr"
99,510.238434,31-05-2010,517.89093,0.39925595238095235,0.08601190476190476,0.4404,0.031,0.924,0.045,0,"Private sector lender Axis Bank today said it has no plan to acquire any regional bank.No plan to acquire regional bank: Axis BankThe State Bank of India (SBI) is likely to get a one-year extension to meet the mandatory 70 per cent loan-loss coverage norms ...SBI may get one-year extension to meet 70% PCR normsA two-judge vacation bench of the Supreme Court today declined to hear a petition filed by shareholders of the Bank of Rajasthan, ...SC refuses to hear BoR shareholders plea against mergerAmerican International Group, the bailed-out insurer, remains in negotiations to salvage the sale of its main Asia unit after ...AIG negotiates to salvage deal as PRU CEO seeks to cut priceTraders are closely watching the government’s move on auction of fresh securities in light of tight liquidity conditions in ...All eyes on govts bond auction plansCompanies seeking short-term loans may have to factor in a 25-50 basis point rise in the cost of funds in the coming month, as ...Liquidity pressure may push up short-term lending ratesCity Union Bank (CUB) is planning to raise around Rs 1,000 crore over the next three years through qualified institutional ...City Union Bank to raise Rs 1,000 cr through QIP route"
100,516.751709,01-06-2010,500.530457,0.3079889807162534,0.03512396694214875,0.8064,0.024,0.905,0.071,0,"Currency notes are the largest volume of payment instruments in the country despite growing use of credit cards and electronic ...People transact more in currency than in credit cards: MarandiForeign fund house Morgan Stanley Mauritius today raised its stake in financial services provider JM Financial to 4.80 per cent ...Morgan Stanley raises stake in JM Financial to 4.8%Private equity firm New Silk Route (NSR) will spend up to $20 million (Rs 90 crore) to raise its holding in INX Media Ltd to 70 ...NSR to raise stake in INX to 70%, bring in Guha as chiefThe Indian arm of the world’s third-largest reinsurance broker, Willis, is under the insurance regulator’s scanner in ...Willis India under Irda scrutiny before renewal of licenceAxis Bank denies interest in the old-generation bank.Karnataka Bank shares zoom on takeover buzzThe first batch is likely to join the department of information and technology.RBI board gives green signal for specialist outsidersMay withdraw funds parked with MFs, as liquidity is expected to tighten further.Banks turn net borrowers"
101,502.73458899999997,02-06-2010,500.778137,0.3510249554367202,0.019719251336898395,0.918,0.045,0.873,0.081,0,"The employee unions of the troubled Bank of Rajasthan (BoR) have sought the intervention of the Reserve Bank of India (RBI) to ...BoR unions urge RBI to block mergerA Supreme Court bench today declined to hear a petition filed by minority shareholders of the Bank of Rajasthan, opposing the ...Another SC bench refuses to hear plea against BoRIn a major initiative to encourage investors from the rural and semi urban areas to participate in the equity market, the ...NSE reduces charges for investors in rural, semi-urban areasPublic sector bank, Allahabad Bank is eyeing NRI accounts to shore up its business from the segment from the ...Allahabad Bank eyeing NRI accountsHaryana has failed to match the growth rate of agriculture productivity to the growth rate of agriculture advances extended by ...Banks in Haryana need to gear up to provide better banking servicesThis summer, public sector bank chiefs have a new destination on their travel schedule – Patna. That’s because ...Bankers head to Patna to discuss state of the East, North-EastLIC Housing Finance’s (LICHF’s) diversification juggernaut is finally rolling with a proposed venture capital fund.LIC Housing appoints CEO of Rs 500 cr venture fundFunds raise Rs 20,000 cr in last 3 years to invest in the sector.PE players take fancy to infrastructure projectsBucking the trend of rising interest rates, the country’s third-largest private sector lender, Axis Bank, has cut deposits ...Axis Bank lowers deposit ratesState Bank of India (SBI) Chairman Om Prakash Bhatt is set to take over as the new chairman of the Indian Banks’ ...Bhatt to take over as IBA chief next weekThe Reserve Bank of India (RBI) is moving to improve customer service at banks. The central bank has set up a committee that will ...Damodaran to head RBI panel on improving customer servicesBut situation better than expected.3G outgo tightens liquidity further"
102,505.16155999999995,03-06-2010,510.56039400000003,0.3244444444444444,0.13464646464646465,-0.5106,0.076,0.855,0.069,0,"HDFC Bank today said it is not looking at any inorganic growth for now as it plans to consolidate its business after the recent ...Not looking at takeovers for now: HDFC BankState Bank of Hyderabad (SBH), an associate bank of State Bank of India, will recruit as many as 2,000 clerical and 600 ...State Bank of Hyderabad to recruit 2,600 this yearAround 4,200 employees of Bank of Rajathan (BoR) will go on two-day strike from tomorrow to protest against the proposed merger ...BoR unions to strike work tomorrowHDFC Bank can double in size every four years, but it is not in a race to become the largest among all, says Deepak Parekh, ...HDFC Bank to double in size every four years, says ParekhThe insurance regulator’s recent proposal to tighten guidelines for referral agencies has created turmoil in the industry.Insurers divided on Irdas proposed regulations on referralsEmergency policies introduced during the liquidity crisis and a high fiscal deficit could have damaging consequences for India ...Effective exit policy a must for Indian economy: RoachAnticipating a fall in sales of pension products after new guidelines kick in from July, life insurance companies are making a ...Insurers push pension products this month...The XIX Commonwealth Games to be held in Delhi in October this year has already generated a business of Rs 5,000 crore in the ...Central Bank expects more visibility from Cwealth GamesThe Supreme Court judges hearing a petition against the merger of Bank of Rajasthan (BoR) with ICICI Bank on Wednesday described ...SC questions standing of petitioner in BoR mergerAccording to data released by the Reserve Bank of India (RBI), bank credit went up by Rs 2,406 crore to Rs 32,30,178 crore at the ...Bank credit up 18%; infra sector gets lions shareThe ongoing economic crisis in the euro zone may have at least one positive aspect — higher remittances to India. While, ...Euro crisis may raise remittances to IndiaA day after the conclusion of the 3G auction process, the net borrowing by banks from the Reserve Bank of India (RBI) under the ...Banks borrow more from RBI as liquidity remains tightThe recent past has seen quite a few senior employees of brokerages and investment banks switch jobs. The churn has been visible ...I-bankers bet on good times, switch jobs"
103,510.659454,04-06-2010,510.758514,0.3378787878787879,0.022727272727272728,0.2263,0.031,0.933,0.036,0,"Clearing the deck for the merger of State Bank of India (SBI) and its associate, State Bank of Indore, the Reserve Bank of India ...RBI nod to SBI, State Bank of Indore mergerThe Bombay Stock Exchange (BSE), today said it has resolved 281 investor complaints against 194 companies in May, including ...BSE resolves 281 complaints against 194 companies in MayThe Reserve Bank of India (RBI) has proposed to tighten securitisation norms for non-bank financial companies (NBFCs), which will ...Tighter securitisation norms for NBFCs proposedThe sub-committee of the State Level Bankers’ Committee (SLBC) on enhancing flow of credit to handloom and handicraft ...Banks urged to lend more to textile, handloomSeven banks, including SBI, saw their bottom line shrink in the fourth quarter.Public sector lenders bank on austerity to shore up balancesIn 2007, when Mexico-based microfinance institution (MFI) Banco Compartamos announced plans to go public, its critics were ...SKS Microfinance may launch IPO by JulyWith Prudential calling off plans to acquire AIG’s Asian life insurance unit, the Tatas — who have a 74:26 joint ...Tatas not in hurry to buy AIG stake in life ventureThe Group of 20 nations is split on the scale and timing of increases in bank-capital requirements that have been under ...G-20 split on plan to raise bank capital, says officialThe Rushikulya Gramya Bank (RGB), one of the regional rural banks in Orissa, will soon introduce on-line transaction facilities ...RGB to introduce online transactionThe committee constituted by the Reserve Bank of India (RBI) to look into the issue of customer service by banks to small ...RBI panel to take stock of banks customer serviceThe central bank needs to consider a cash crunch in setting interest rates as companies pay third-generation (3G) phone license ...India must consider credit hunger in setting rates: BasuIn what may lead to lesser front-loading of insurance policies, the Insurance Regulatory and Development Authority (Irda) plans ...Tweak commission structure: IrdaThe Reserve Bank of India (RBI) will not tinker with policy rates unless absolutely necessary, Deputy Governor K C Chakrabarty ...RBI not to tinker with policy rates unless necessary: Chakrabarty"
104,502.73458899999997,07-06-2010,499.143616,0.4162280701754386,-0.007894736842105267,0.7506,0.015,0.946,0.039,0,"Tamil Nadu-based private sector Karur Vysya Bank (KVB) today entered into a Memorandum of Understanding (MoU) with Unit Trust of ...KVB inks pact with UTI for MF productsInsurance company AEGON Religare Life Insurance (ARLI) today said it is targeting a total received premium of Rs 500 crore in the ...AEGON targets total received premium of Rs 500 cr in FY11British insurer Prudential Plc has reported a 27 per cent jump in sales to 1.36 billion pounds for the first five months of 2010, ...Prudential sales jump 27% in first five months of 2010IDBI Bank has opened its first overseas branch at the Dubai International Financial Centre (DIFC), which will provide corporate ...IDBI Bank opens first overseas branch in DubaiThe company said that Aggarwal has resigned following his appointment as the Chairman of Pension Fund Regulatory and Development ...IDBI Bank CMD Yogesh Aggarwal resignsTeaser home loan rates of some banks, including State Bank of India (SBI), which charges only 8 per cent for the first year may ...Home loan rates likely to riseBond traders will be eagerly waiting for the outcome of the meeting of the empowered group of ministers on freeing oil prices on ...Bond traders to watch out for EGoM on oil pricesThe State Bank of Hyderabad (SBH), an associate bank of SBI, will recruit 2,000 clerical and 600 supervisory staff during the ...SBH to recruit 2,600 in FY11Fearing court cases after the implementation of the base rate regime next month, public sector banks have decided to go for a ...Ahead of base rate rollout, banks seek legal check of loan papers"
105,500.109467,08-06-2010,493.521912,0.3432121212121213,0.14036363636363636,0.9459,0.047,0.866,0.087,0,"Union Finance Minister Pranab Mukherjee today described human resource management as the most ""daunting"" task facing ...HR mgmt most daunting task facing banks: FMBhatt will take over the reins of the bank association from Union Bank Chairman and Managing Director M V Nair.Bhatt is new Indian Banks Association ChairmanThe countrys largest lender, State Bank of India (SBI), today said it is awaiting the Reserve Bank of Indias (RBI) approval for ...SBI awaits RBI nod for acquiring stake in Tata Motors FinanceBank of America (BofA) will pay $108 million to settle the US Federal Trade Commissions charges that Countrywide Financial Corp, ...BofA to pay $108 mn to settle FTC caseThe Reserve Bank of India (RBI) has asked non-scheduled banks to review their deposit exposure to other non-scheduled banks.UCBs asked to review deposit exposure with one anotherPublic sector general insurer United India Insurance Company is hopeful of achieving 15 per cent growth in its premium income to ...United India eyes 15% premium growth in FY10The Insurance Regulatory and Development Authority (Irda) has now proposed to streamline the promotion of insurance products ...Irda to regulate telemarketing of insuranceRBI aims to upgrade due diligence by banks, NBFCs; analysts say hit on retail loans might ensue.Loan sell-downs may take a hitAs many as seven public sector banks (PSBs) might get additional capital from the government shortly, financial services ...PSBs may get more funds soon: FinMinAfter Ratan Tata, now the bankers have started appreciating the beauty of small things.Small is beautiful: Bankers go the Nano wayDeputy Governor says stance appropriate for local, global situation.Monetary-tightening pace to remain moderate: RBIBuyers and existing owners of cars could be in for a shock. Reason: Premiums of motor insurance, both renewals and new cars, are ...Car insurance gets costlier on rising collisionsAndhra Bank has tied up with UAE Exchange Centre WLL, Kuwait, for speed remittance arrangement from Kuwait to all its customers. ...Andhra Bank ties up with UAE ExchangeOngoing sovereign debt crisis in some of the European economies has not adversely impacted the business of Exim Bank as of now, ...Not adversely hit by EU debt crises: Exim BankAegon Religare Life Insurance (ARLI) on Monday announced plans to improve the topline for the current fiscal by expanding its ...Aegon Religare Life to expand distributionBanks raised nearly Rs 62,000 crore on a net basis today through the two liquidity-adjustment facility (LAF) operations conducted ...Banks tap RBI for Rs 62,000 crThe Insurance Regulatory and Development Authority (Irda) has not cleared any unit-linked insurance plans (Ulips) for nearly two ...Turf war, new norms hold Irda from clearing Ulips"
106,495.40405300000003,09-06-2010,498.796906,0.45954184704184703,0.1383387445887446,0.9935,0.04,0.819,0.141,0,"State-run insurance giant Life Insurance Corporation of India (LIC) has invested Rs 8,363 crore in the equity market in the first ...LIC may invest Rs 2 lakh cr across asset classes in FY11""We are working out the number...It could be between 7.5 per cent and 8.5 per cent,"" SBI Chairman O P Bhatt told ...SBI base to be around 7.5-8.5%: BhattCountrys largest lender SBI today said it was planning to mop up Rs 20,000 crore from rights issue by this fiscal end.SBI to raise Rs 20,000 cr via rights issueTo provide a push to infrastructure development, a committee under Housing Development Finance Corporation Chairman Deepak Parekh ...Allow insurance, pension funds in debt market: panelFinance Minister Pranab Mukherjee today asked banks to step up their performance to ensure the 20 per cent credit growth ...Banks must achieve loan growth target, check NPAIn a major bid to expand its pan-India footprint, private sector YES Bank, on Tuesday said it planned to open 100 new branches in ...YES Bank to scale up branch network to 250 by June 2011A good monsoon might ease the country’s inflationary pressures, allowing the central bank to continue its ...Monsoon may cool food inflation, says GokarnCitigroup Inc.’s Wu Sheng and Ji Yehong resigned as managing directors at the bank’s China team to join rivals, ...Citigroup said to lose three China bankers to rivalsIn 2008-09, the bank’s top executives had decided to forgo their bonus payouts and stock options.Bonuses, stock options back for ICICI brassManulife Financial Corp Chief Executive Officer Donald Guloien said the Canadian insurer stood to benefit from ...AIA confusion helps Manulife in Asia: GuloienA gamble with fate taken by both current railway minister Mamata Banerjee and her predecessor, Lalu Prasad, has just cost their ...Lalu, Mamata give and get an insurance lessonSays tussle between Sebi and Irda to be resolved soon.FM happy with changes in UlipsThe lower house of the Swiss parliament voted Tuesday to reject a deal with the United States to transfer bank data from 4,450 ...Swiss lawmakers reject UBS deal on tax evasionState Bank of Mysore is hopeful of attaining a 33 per cent current account/savings account (Casa) ratio, with a credit growth ...SBM looks at 19% credit offtake this yearState Bank of India, the country’s largest lender, has turned a borrower at the Reserve Bank of India’s repo window.SBI turns to repo, says liquidity to remain tightThe banking system remained in the borrowing mode on Tuesday raising Rs 67,625 crore on a net basis through two liquidity ...Liquidity tightens furtherA recovery in stock markets and improved access to credit would help bolster sentiment for private-equity (PE) transactions in ...East European PE outlook improvesBut higher volumes may not mean substantial change in fee structure.New float rule gives more elbow room to I-bankers"
107,500.258057,10-06-2010,502.907928,0.2338103254769922,-0.04402356902356902,0.032,0.079,0.838,0.084,0,"The ongoing turbulence in the Eurozone can lead to a second banking crisis due to the weakness in the financial sector of Europe ...Eurozone crisis may lead to another banking upheavalHas already raised 25 bps on loans that are coming up for revision.Upward bias in interest rates expected: BhattBank employees are planning for a nationwide strike to protest the proposed takeover of Bank of Rajasthan by ICICI Bank, said ...Bank staff plan strike over BoR takeoverThe insurance Regulatory & Development Authority (Irda) has banned over 4,261 corporate agents out of the total 7,000 in the ...Irda bans 4,261 corporate agentsReserve Bank of India has revised the norms for urban cooperative banks for giving loans to the housing and real estate (RE) ...New real estate exposure norms for urban co-op banksThe board of Punjab & Sind Bank (PSB) on Wednesday approved a proposal to rework its initial public offer (IPO) plan in line ...PSB expands IPO size to meet new public holding normsWith Fortis Healthcare getting ready to raise a war chest of over Rs 10,000 crore (including internal resources ) to counter ...Bankers gear up for Fortis-Khazanah face-offBanco Santander SA, Spain’s largest bank, agreed to pay $2.5 billion in cash to buy a stake in its Mexican unit that it ...Santander pays $2.5 bn for stake in Mexico unitGlobal investors support US legislation that would raise capital requirements for banks and strengthen consumer financial ...Investors back Obama bill without ban on proprietary tradingIndia’s largest life insurance company, Life Insurance Corporation (LIC), on Wednesday signed a memorandum of understanding ...To share its database with UIDAITransport Minister Kamal Nath said he would meet with Temasek Holdings Pte to discuss the “idea” of setting up a fund ...India to discuss investment fund idea with TemasekInfrastructure conglomerate Lanco Group and leading financial services firm Edelweiss Capital have emerged frontrunners in the ...Edelweiss, Lanco lead race for Axis PE armLife Insurance Corporation of India (LIC) is looking to invest up to Rs 2 lakh crore in various asset classes, including equity ...LIC to invest Rs 2 lakh cr in 2010-11Overall interest rates may not harden from current levels as the country’s fiscal deficit is expected to improve in the ...Overall interest rates may not harden: MontekInsurance costs for oil companies are set to rise “exponentially” after the BP Plc spill, the worst oil leak in US ...BP oil spill game changer for insurance: ONGC"
108,507.687622,11-06-2010,518.2871700000002,0.2494047619047619,-0.06636904761904762,0.9313,0.054,0.824,0.122,0,"The Finance Ministry is likely to recommend freezing and closure of bank accounts found suspicious during the ongoing exercise by ...Govt mulling freezing of suspicious bank accountsMoving beyond the realm of collating credit information for banks, Credit Information Bureau (India) Limited, (Cibil) is looking ...Cibil eyes client base expansionPlan panel wants insurers to put in Rs 25,000 cr in infrastructure over the next 5 yrs.Irda may ease core project normsThe government is due to borrow Rs 11,000 crore next week .PDs see devolvement in coming weekPublic sector lender Allahabad Bank is planning to strengthen its merchant banking arm, AllBank Finance Ltd, by expanding to ...Allahabad Bank to expand merchant banking armThe country’s largest private sector lender ICICI Bank plans to increase its presence in rural and semi-urban areas.ICICI Bank to increase focus on rural areasIndia story, pressure to invest are driving spurt in PE activity.Large deals back with a bangAmerican International Group may still receive $35.5 billion for an Asia division after a purchase agreement with Prudential ...AIG can still get $35.5 bn from AIABengal Chamber of Commerce & Industry is organising Outreach 2010, a forum organised by its finance, banking and insurance ...BCCI to organise Outreach 2010"
109,522.497253,14-06-2010,526.756897,0.34680134680134683,-0.051515151515151514,0.8256,0.009,0.947,0.044,0,"The Reserve Bank of India (RBI) has said that introduction of the new regime of base rate -- a benchmark rate below which banks ...Base rate unlikely to raise lending rates for corporates: RBIPublic sector lender Vijaya Bank today said it has received Rs 700 crore from the government as part of the package to shore up ...Vijaya Bank gets Rs 700 cr capital from govtPrivate sector Dhanalaxmi Bank today said it has entered into an alliance with HDFC Mutual Fund for distributing the latters ...Dhanalaxmi Bank in tie-up with HDFC MFState-owned UCO Bank today said it plans to come out with a follow-on public offer in July to raise around Rs 500 crore.UCO Bank plans to raise Rs 500 cr through FPO in JulyAs a part of its endeavour to educate the rural people on various banking services, Andhra Bank has proposed to set up a ...Andhra Bank to set up financial literacy centre in GanjamPrivate sector lender YES Bank says it will prefer multiple investors to replace Rabobank, which holds a 15.9 per cent stake in ...Multiple investors good for YES Bank: Rana KapoorForeign partners may have to dilute their stake in insurance joint ventures (JVs) on listing to abide by the government diktat ...Foreign firms may have to cut stake in insurance JVs"
110,527.5988769999999,15-06-2010,528.044678,0.40211770211770215,-0.0932900432900433,-0.7684,0.048,0.924,0.028,0,"The nations largest lender State Bank of India (SBI) has made a lower advance tax payment this quarter compared to the year-ago ...SBI advance tax falls to Rs 869 cr; ICICI flatThe only unlisted state-run lender Punjab & Sind Bank today said it is likely to come out with an initial public offer next ...Punjab & Sind Bank IPO likely next monthGlobal financial services company, Citi, today said it has appointed Rahul Shukla as head of Corporate Banking in India.Rahul Shukla to head Citi Corporate Banking in IndiaCitigroup has said that it will sell its nearly $2-billion Canadian MasterCard business to credit card issuer Canadian Imperial ...Citi to sell $2-bn Canadian MasterCard bizEuropean banks at risk of writedowns from the sovereign debt crisis face a funding squeeze that may depress earnings, curb ...Europes banks face second funding squeeze on sovereign crisisAt least four large public sector banks expect to set their base rates between 7.5 per cent and 8.5 per cent, the range indicated ...Four PSBs may set base rates at 7.5-8.5%Fitch Ratings today raised India’s local currency outlook to ‘stable’ from ‘negative’, forecasting ...Fitch Ratings raises currency outlook to stableDespite quite a few catastrophes, reinsurance rates in the Indian market have remained stable. In contrast, global rates have ...Reinsurance rates remain stable despite catastrophesSome of the large government banks are expected to announce their base rate this week.Large govt banks to announce base rate this weekOpinion divided, but other sources of finance may also become dearer.Companies may have to pay more under base rate systemRupee rose the most in two weeks on speculation RBI would raise borrowing costs for a third time this year to curb inflation, ...Re rises on rate speculationEven as India’s annual inflation rate touched 10.16 per cent in May, Finance Minister Pranab Mukherjee today ruled out the ...Pranab rules out rise in near-term ratesLoan defaulters will now find it difficult to rid themselves of all their liabilities through the one-time settlement (OTS) ...Banks to tighten loan settlement normsPMO’s objection results in candidates needing 18 months of residual service.North Block tweaks bank chief selection rules againTo ensure bank credit for housing in rural Madhya Pradesh, the state government has planned to provide title deed to house owners ...MP to give title deeds for rural housingThe State Building and other Construction Workers Welfare Board has decided to introduce a new pension scheme that envisages ...New pension scheme for construction workers in Andhra"
111,529.976379,16-06-2010,524.007935,0.3411363636363636,0.02214646464646464,0.8442,0.04,0.888,0.072,0,"The Reserve Bank of India (RBI) today set up a committee under the chairmanship of former Sebi chairman M Damodaran to suggest ...RBI sets up panel to improve customer service at banksCredit growth of banks stood at 19 per cent during the one-year period ending June 4, up from 15.10 per cent a year ago, the ...Banks credit offtake up 19%The Royal Bank of Scotland (RBS) today said it will sell off its Pakistan unit to Faysal Bank for euro 41 million, as part of ...RBS to sell Pak unit to Faysal Bank for euro 41 mnPublic sector lender Andhra Bank today said its retail loan book would grow by around 45-50 per cent this fiscal on the back of a ...Andhra Bank sees 50% growth in retail loan bookThe life insurance industry witnessed a steady growth in 2009-10 financial year, with an 18 per cent increase in total premium ...Life insurance ind total premium up 18% in FY10A British regulatory body has launched a probe into global consultancy Ernst and Youngs audit of the Lehman Brothers financial ...Probe launched into E&Y audit of Lehman BrothersPublic sector lender Indian Bank today said it plans to implement the financial inclusion programme in 5,563 villages in 19 ...Financial inclusion plan to be implemented in 5,563 villagesThe Federal Reserve Bank of New York, which carried out central-bank rescues of money markets and Wall Street firms, is poised to ...New York Feds enhanced powers may come with reduced autonomyInsurance firms and non-banking finance companies (NBFCs) are heaving a sigh of relief as the revised draft of the Direct Taxes ...Insurers, NBFCs heave sigh of reliefShriram Transport Finance Company’s (STFC’s) new equipment finance subsidiary, Shriram Equipment Finance Company, ...Shriram equipment arm to start from SeptWill be forced to pass on higher rates if banks’ base rate is set close to 8.5%.NBFCs brace for rise in cost of fundsAfter a 73 per cent drop in 2009, private equity (PE) investments in the country’s power sector have started picking up. ...Power investments upLow delinquency rates, huge demand attract investors to the unique gold financing sector.Gold adds shine to PE portfolioIssuances of short-term money market instruments continued to remain thin because investors preferred to stay on the sidelines ...Short-term debt issue lowThe global financial crisis that started in the later part of 2008 following the collapse of the Wall Street investment bank ...Crisis is over, clean-up process still onThe government and the Reserve Bank of India (RBI) on Tuesday discussed steps to deal with the current cash crunch in the system.Govt, RBI discuss liquidity crunchMorgan Stanley plans to increase the number of private bankers in India by 50 per cent within a year, Amitava Neogi, executive ...Morgan Stanley to hire 50% more private bankers in IndiaDeputy governor does not rule out rate change before policy review.Pranab says central bank to decide on rate action"
112,526.657837,17-06-2010,530.6698,0.4246031746031746,0.13560090702947847,0.9851,0.01,0.88,0.11,0,"The country’s second-largest public sector lender, Punjab National Bank (PNB), is on an international expansion spree to ...PNB aims to earn foreign revenue by expanding globallyYou just need to SMS ‘Unhappy’; state HQ does the rest. It’s now an ISB case study.SBI makes grousing easy in APDhanlaxmi Bank, one of the smallest private sector ones, has appointed IDFC-SSKI Securities and JM Financial Services as advisors ...Dhanlaxmi Bank appoints QIP advisorsShriram Group, a Chennai-based diversified group, is planning to start general insurance operations in South-Asian countries. The ...Shriram Group to foray into general insuranceThe repurchase will be funded from the current account surplus of the government.RBI to buy back Rs 20,000 cr bonds to inject liquidityPublic sector lender Andhra Bank on Wednesday said its retail loan-book would grow by around 45-50 per cent in 2010-11 on the ...Andhra Banks retail loan-book to grow 50% in 2010-11Housing finance companies (HFCs) grew their mortgage portfolios at a faster rate than banks in the year up to March 31, thereby ...HFCs increased share of mortagages last yearAccording to the data released by the Life Insurance Council, the representative body of life insurance companies, the total ...Renewal premium grows 13% in 2009-10Also wants the EEE model to be applied to pure insurance products.Dont tax Ulips at withdrawal, insurers to tell governmentYou need not shell out the big bucks to be pampered. Buy a health cover and enjoy luxury treatment at a spa, join a gymnasium or ...Ride your fitness dreams on a health coverThere is good news for investors looking at unit-linked insurance plans (Ulips). The Insurance Regulatory & Development ...Irda may cap charges during Ulip termAccording to the latest data by the Reserve Bank of India (RBI), bank credit grew by 19.12 per cent on a year-on-year basis. The ...Bank credit spikes on demand from telcosState Bank of India, the country’s largest lender, plans to offer wealth management services to its affluent clients, ...SBI plans wealth management services for rich clients"
113,535.028442,18-06-2010,522.224854,0.37855555555555553,-0.06122222222222222,0.8074,0.041,0.889,0.07,0,"State-run Corporation Bank today said its base rate is likely to be fixed between 8.25-8.5 per cent and that it will announce the ...Corp Bank says its base rate likely to be between 8.25-8.5%State-owned Central Bank of India today said that it would come out with a rights issue in the next few months to raise Rs 2,500 ...Central Bank of India to raise Rs 2,500 cr from rights issueIn sweeping changes to financial regulation since then, the watchdog will be wound down and replaced by three bodies over the ...UK scraps FSA, reversing system set up by BrownRangarajan urges it to act on inflation.RBI favours freeing savings ratesHigh growth, low valuations will help deliver better returns than larger peers.Smaller banks are better betsSome basics to avoid trouble with car insurers due to laxity or silly mistakes.Steering claims through the monsoon menaceAll financial intermediaries, including banks and stocks brokers, will have to maintain specific information about their ...Banks, brokers to monitor clients with political linksShares of ICICI Bank Ltd, India’s second-biggest bank, dropped around noon on rumours that the bank faced a lawsuit in the ...ICICI complains to Sebi after lawsuit rumoursPublic sector lender Punjab National Bank (PNB) would pick up 64 per cent stake in JSC Dana Bank in Kazakhstan, according to ...PNB to buy stake in Kazak bankThe general insurance council will meet the Central Board of Direct Taxes (CBDT) officials on June 23 to seek a withdrawal of a ...Non-life insurers to seek withdrawal of capital gains taxThe Reserve Bank of India (RBI) has asked all banks to go back to their boards and re-work their plans on financial inclusion.Financial inclusion: RBI asks banks to review plansShriram Transport Finance Corporation (STFC) is planning to raise Rs 500 crore through retail non-convertible debentures (NCDs). ...STFC to raise Rs 500 cr through debentures"
114,525.5186160000002,21-06-2010,527.821777,0.43663690476190475,-0.029295634920634927,0.8316,0.026,0.918,0.056,0,"Noting that some financial institutions were allegedly flouting its norms, the Reserve Bank of India (RBI) today directed banks ...RBI seeks transparency in NPA compromise settlementsMost bankers have indicated that they will keep their base rate between 8 per cent and 8.5 per cent, up to 5 percentage points ...Base rate likely to be between 8-8.5%: BankersMumbai and Delhi together account for about 45 per cent of the total equity mutual fund assets under management, a report ...Mumbai, Delhi account for 45% of equity AUM bizAmid high drama, Bank of Rajasthan shareholders today voted on a merger deal with ICICI Bank, which got a stay vacated on BoRs ...BoR cancels EGM; HC vacates stay on ICICI pleaIn an unusual development, Bank of Rajasthans management today called off an Extraordinary General Meeting (EGM) to discuss ...BoR cancels EGM; shareholders go ahead with voting on mergerOil prices rallied in Asian trade today on expectations of higher demand from Chinese consumers after Chinas central bank said ...Oil rallies above $78 on news of yuan flexibilityFinance ministry asks Irda to make this and other changes while clearing these products.Risk cover to double on UlipsChoosing to play safe, given the volatility in the equity markets, life insurance companies increased their net investment in ...Insurers play safe on Dalal StreetNRI businessman Surachan Chawla — the single largest shareholder in Kerala-based Catholic Syrian Bank (CSB) — has ...Chawla asks RBI for 2-year extension to reduce CSB stakeBanks ask regulator to create awareness for ‘base plus’ regime.RBI blinks, to keep farm loans outside base rateAlthough the uncertainty over regulation of the Unit-Linked Insurance Products (Ulips) has been settled, investors in these ...Insurance firms to meet Finmin on Ulip issue"
